"KREIS";"GEMEINDE";"TYP";"HERSTELLER";"NABENHOEHE";"ROTORDURCHMESSER";"SCHALLLEISTUNGSPEGEL";"LEISTUNG";"LEISTUNGSBEZUG";"OSTWERT";"NORDWERT";"GENEHMIGT_AM";"INBETRIEBNAHME";"STATUS";"BST_NR";"ANL_NR";"DATENDATUM";"DATENQUELLE"
"Dithmarschen";"Schülp";"WKA Enercon E-70";"Enercon";"85";"71";"104,5 dB(A)/101,8 dB(A)";2300;"kW Nennleist. Rotor.";32493817;6010249;05.08.2011;10.04.2014;"in Betrieb";"51105459821";"0001";"13.07.2021";"LLUR SH, Abtl. 7"
"Dithmarschen";"Stelle-Wittenwurth";"WKA4 Enercon E115 EP3";"Enercon";"92";"115,7";"HZ /dB(A) | 63/86,5 | 125/92,2 | 250/95,3 | 500/97,9 | 1000/99,3 | 2000/99,8 | 4000/95,7 | 8000/82,5 | SLP=105,3 dB(A)	Tag 105,9 dB(A)								";4200;"kW Nennleist. Rotor.";32502306;6011806;;;"im Gen.Verf.";"51107000004";"0001";"13.07.2021";"LLUR SH, Abtl. 7"
"Dithmarschen";"Stelle-Wittenwurth";"Vestas V112-3.3 MW";"Vestas";"119";"112";"106,5 dB(A)/105,5 dB(A)";3300;"kW Nennleist. Rotor.";32502696;6011678;25.06.2014;31.12.2014;"in Betrieb";"51107459828";"0001";"13.07.2021";"LLUR SH, Abtl. 7"
"Dithmarschen";"Stelle-Wittenwurth";"Vestas V112-3.3 MW";"Vestas";"119";"112";"106,5 dB(A)/105,5 dB(A)";3300;"kW Nennleist. Rotor.";32502870;6011277;25.06.2014;31.12.2014;"in Betrieb";"51107459828";"0002";"13.07.2021";"LLUR SH, Abtl. 7"
"Dithmarschen";"Stelle-Wittenwurth";"Vestas V112-3.3 MW";"Vestas";"119";"112";"106,5 dB(A)/105,5 dB(A)";3300;"kW Nennleist. Rotor.";32502948;6010776;25.06.2014;31.12.2014;"in Betrieb";"51107459828";"0003";"13.07.2021";"LLUR SH, Abtl. 7"
"Dithmarschen";"Stelle-Wittenwurth";"Vestas V112-3.3 MW";"Vestas";"119";"112";"106,5 dB(A)/105,5 dB(A)";3300;"kW Nennleist. Rotor.";32502636;6012021;16.02.2015;01.12.2015;"in Betrieb";"51107459828";"0004";"13.07.2021";"LLUR SH, Abtl. 7"
"Dithmarschen";"Stelle-Wittenwurth";"Vestas V112-3.3 MW";"Vestas";"119";"112";"106,5 dB(A)/105,5 dB(A) ";3300;"kW Nennleist. Rotor.";32503027;6011609;26.02.2015;14.12.2015;"in Betrieb";"51107459828";"0005";"13.07.2021";"LLUR SH, Abtl. 7"
"Dithmarschen";"Stelle-Wittenwurth";"Vestas V112-3.3 MW";"Vestas";"119";"112";"106,5 dB(A)/105,5 dB(A)";3300;"kW Nennleist. Rotor.";32503136;6011075;26.02.2015;17.12.2015;"in Betrieb";"51107459828";"0006";"13.07.2021";"LLUR SH, Abtl. 7"
"Dithmarschen";"Stelle-Wittenwurth";"Enercon E-115 EP3 E3 4.2MW";"Enercon";"122";"115";"HZ /dB(A) | 63/87 | 125/92,7 | 250/95,9 | 500/98,4 | 1000/99,7 | 2000/99,9 | 4000/95 | 8000/80,1 | SLP=105,5 dB(A)	Tag: 106,9 dB(A)
";4200;"kW Nennleist. Rotor.";32503313;6010757;20.05.2020;;"vor Inbetriebnahme";"51107459828";"0007";"13.07.2021";"LLUR SH, Abtl. 7"
"Dithmarschen";"Strübbel";"WKA Senvion 3.2 ";"Senvion";"93";"114";"105,2 dB(A)/104,2 dB(A)";3200;"kW Nennleist. Rotor.";32496257;6013141;;;"im Gen.Verf.";"51108506989";"0001";"13.07.2021";"LLUR SH, Abtl. 7"
"Dithmarschen";"Strübbel";"Senvion 3.2 ";"Senvion";"93";"114";"105,2 dB(A)/104,2 dB(A)";3200;"kW Nennleist. Rotor.";32496574;6012921;07.12.2015;09.12.2016;"in Betrieb";"51108506989";"0002";"13.07.2021";"LLUR SH, Abtl. 7"
"Dithmarschen";"Strübbel";"Senvion 3.2 ";"Senvion";"93";"114";"105,2 dB(A)/103,5 dB(A)";3200;"kW Nennleist. Rotor.";32496527;6012621;07.12.2015;14.11.2016;"in Betrieb";"51108506989";"0003";"13.07.2021";"LLUR SH, Abtl. 7"
"Dithmarschen";"Strübbel";"Senvion 3.2 ";"Senvion";"93";"114";"105,2 dB(A)/104,2 dB(A)";3200;"kW Nennleist. Rotor.";32496583;6012279;07.12.2015;28.11.2016;"in Betrieb";"51108506989";"0004";"13.07.2021";"LLUR SH, Abtl. 7"
"Dithmarschen";"Strübbel";"Senvion 3.2 ";"Senvion";"93";"114";"105,2 dB(A)/102,7 dB(A)";3200;"kW Nennleist. Rotor.";32496818;6012465;07.12.2015;08.12.2016;"in Betrieb";"51108506989";"0005";"13.07.2021";"LLUR SH, Abtl. 7"
"Dithmarschen";"Süderdeich";"Enercon E-70 2,3 KW";"Enercon";"64";"71";"tags 104,5 dB(A), nachts 101,4 dB(A)";2300;"kW Nennleist. Rotor.";32494705;6005195;;;"im Gen.Verf.";"51109000002";"0001";"13.07.2021";"LLUR SH, Abtl. 7"
"Dithmarschen";"Süderdeich";"Vestas V-47/660";"Vestas";"55";"47";"100,7 dB(A)/100,7 dB(A)";660;"kW Nennleist. Rotor.";32494847;6004770;27.02.1998;01.02.1999;"in Betrieb";"51109000004";"0001";"13.07.2021";"LLUR SH, Abtl. 7"
"Dithmarschen";"Süderdeich";"Vestas V-47/660";"Vestas";"55";"47";"100,7 dB(A)/100,7 dB(A)";660;"kW Nennleist. Rotor.";32494573;6004971;27.02.1998;01.02.1999;"in Betrieb";"51109000004";"0002";"13.07.2021";"LLUR SH, Abtl. 7"
"Dithmarschen";"Süderdeich";"Vestas V-47/660";"Vestas";"55";"47";"100,7 dB(A)/100,7 dB(A)";660;"kW Nennleist. Rotor.";32495199;6004674;27.02.1998;01.02.1999;"in Betrieb";"51109000004";"0003";"13.07.2021";"LLUR SH, Abtl. 7"
"Dithmarschen";"Süderdeich";"Vestas V-47/660";"Vestas";"55";"47";"100,7 dB(A)/100,7 dB(A)";660;"kW Nennleist. Rotor.";32494713;6004871;27.02.1998;01.02.1999;"in Betrieb";"51109000004";"0004";"13.07.2021";"LLUR SH, Abtl. 7"
"Dithmarschen";"Süderdeich";"WKA Enercon E-82 E2";"Enercon";"85";"71";"104,5 dB(A)/104 dB(A)";2300;"kW Nennleist. Rotor.";32492437;6006602;16.05.2013;08.05.2014;"in Betrieb";"51109000006";"0001";"13.07.2021";"LLUR SH, Abtl. 7"
"Dithmarschen";"Süderdeich";"WKA Enercon E-82 E2 ";"Enercon";"85";"82";"104,5 dB(A)/104 dB(A)";2300;"kW Nennleist. Rotor.";32492481;6006379;16.05.2013;16.05.2014;"in Betrieb";"51109000006";"0002";"13.07.2021";"LLUR SH, Abtl. 7"
"Dithmarschen";"Süderdeich";"WKA Enercon E-115 EP3 E3";"Enercon";"121,87";"115,7";"HZ /dB(A) | 63/79,9 | 125/85,1 | 250/87,8 | 500/89,7 | 1000/90,8 | 2000/91,4 | 4000/86,6 | 8000/70,3 | SLP=97 dB(A)									
";4200;"kW Nennleist. Rotor.";32494784;6004808;;;"im Gen.Verf.";"51109000008";"0001";"13.07.2021";"LLUR SH, Abtl. 7"
"Dithmarschen";"Süderdeich";"Vestas V42/600kW";"Vestas";"50";"42";"103 dB(A)/103 dB(A)";600;"kW Nennleist. Rotor.";32495446;6004726;07.08.1995;01.01.1999;"in Betrieb";"51109505142";"0001";"13.07.2021";"LLUR SH, Abtl. 7"
"Dithmarschen";"Süderdeich";"Vestas V42/600kW";"Vestas";"50";"42";"103 dB(A)/103 dB(A)";600;"kW Nennleist. Rotor.";32495544;6004978;21.08.1995;01.01.1999;"in Betrieb";"51109505142";"0002";"13.07.2021";"LLUR SH, Abtl. 7"
"Dithmarschen";"Süderdeich";"Vestas V52";"Vestas";"65";"52";"100,2 dB(A)/100,2 dB(A)";850;"kW Nennleist. Rotor.";32494713;6005214;12.12.2003;03.06.2004;"in Betrieb";"51109505144";"0001";"13.07.2021";"LLUR SH, Abtl. 7"
"Dithmarschen";"Süderdeich";"Enercon E-70";"Enercon";"64";"71";"104,5 dB(A)/97,5 dB(A)";2300;"kW Nennleist. Rotor.";32495033;6004758;14.03.2008;31.05.2010;"in Betrieb";"51109505148";"0001";"13.07.2021";"LLUR SH, Abtl. 7"
"Dithmarschen";"Süderdeich";"WKA Enercon E-70 E4";"Enercon";"64";"71";"104,5 dB(A)/104,5 dB(A)";2300;"kW Nennleist. Rotor.";32492914;6004211;21.09.2010;02.08.2011;"in Betrieb";"51109505149";"0001";"13.07.2021";"LLUR SH, Abtl. 7"
"Dithmarschen";"Süderdeich";"WKA Enercon E-70 E4";"Enercon";"64";"71";"104,5 dB(A)/104,5 dB(A)";2300;"kW Nennleist. Rotor.";32493134;6004265;21.09.2010;28.07.2011;"in Betrieb";"51109505149";"0002";"13.07.2021";"LLUR SH, Abtl. 7"
"Dithmarschen";"Süderdeich";"WKA Enercon E-70 E4";"Enercon";"64";"71";"104,5 dB(A)/104,5 dB(A)";2300;"kW Nennleist. Rotor.";32493010;6004444;21.09.2010;02.08.2011;"in Betrieb";"51109505149";"0003";"13.07.2021";"LLUR SH, Abtl. 7"
"Dithmarschen";"Süderdeich";"WKA Enercon E-70 E4";"Enercon";"64";"71";"104,5 dB(A)/104,5 dB(A)";2300;"kW Nennleist. Rotor.";32493227;6004482;21.09.2010;02.08.2011;"in Betrieb";"51109505149";"0004";"13.07.2021";"LLUR SH, Abtl. 7"
"Dithmarschen";"Süderdeich";"WKA Enercon E-70 E4";"Enercon";"64";"71";"97,5";2300;"kW Nennleist. Rotor.";32492787;6004698;17.09.2010;30.06.2011;"in Betrieb";"51109505151";"0002";"13.07.2021";"LLUR SH, Abtl. 7"
"Dithmarschen";"Süderdeich";"WKA Enercon E-70 E4";"Enercon";"64";"71";"104,5 dB(A)/97,5 dB(A)";2300;"kW Nennleist. Rotor.";32493257;6004708;19.10.2011;24.02.2012;"in Betrieb";"51109505152";"0001";"13.07.2021";"LLUR SH, Abtl. 7"
"Dithmarschen";"Süderdeich";"WKA Enercon E-70 E4";"Enercon";"64";"71";"97,5";2300;"kW Nennleist. Rotor.";32493018;6004670;17.09.2010;30.06.2011;"in Betrieb";"51109505152";"0002";"13.07.2021";"LLUR SH, Abtl. 7"
"Dithmarschen";"Süderdeich";"WKA Enercon E-82 E2";"Enercon";"85";"82";"104,5/104";2300;"kW Nennleist. Rotor.";32492668;6006697;19.10.2012;08.05.2014;"in Betrieb";"51109505153";"0001";"13.07.2021";"LLUR SH, Abtl. 7"
"Dithmarschen";"Süderdeich";"WKA Enercon E-82 E2";"Enercon";"85";"82";"104,5 dB(A)/104,5 dB(A)";2300;"kW Nennleist. Rotor.";32492936;6005589;24.07.2013;16.06.2014;"in Betrieb";"51109505157";"0001";"13.07.2021";"LLUR SH, Abtl. 7"
"Dithmarschen";"Süderdeich";"Enercon E-70";"Enercon";"85";"71";"104,5 dB(A)/101,8 dB(A)";2300;"kW Nennleist. Rotor.";32494935;6004580;01.06.2015;11.03.2016;"in Betrieb";"51109505158";"0001";"13.07.2021";"LLUR SH, Abtl. 7"
"Dithmarschen";"Süderdeich";"Enercon E-92";"Enercon";"85";"92";"105,0dB(A)/102,0 dB(A)";2350;"kW Nennleist. Rotor.";32494940;6005063;01.06.2015;29.03.2016;"in Betrieb";"51109505159";"0001";"13.07.2021";"LLUR SH, Abtl. 7"
"Dithmarschen";"Süderdeich";"Enercon E-92";"Enercon";"85";"92";"105,0dB(A)/102,0 dB(A)";2350;"kW Nennleist. Rotor.";32495206;6005134;01.06.2015;29.03.2016;"in Betrieb";"51109505159";"0002";"13.07.2021";"LLUR SH, Abtl. 7"
"Dithmarschen";"Süderdeich";"Enercon E-92";"Enercon";"85";"92";"105,0dB(A)/102,0 dB(A)";2350;"kW Nennleist. Rotor.";32495468;6005216;01.06.2015;29.03.2016;"in Betrieb";"51109505159";"0003";"13.07.2021";"LLUR SH, Abtl. 7"
"Dithmarschen";"Süderhastedt";"Repower MM 82 2,0 MW";"REpower";"80";"82";"106,8 dB(A)/ 99,5 dB(A)";2000;"kW Nennleist. Rotor.";32515537;5991485;23.07.2004;28.12.2004;"in Betrieb";"51110509044";"0001";"13.07.2021";"LLUR SH, Abtl. 7"
"Dithmarschen";"Süderhastedt";"WKA Enercon E-70 E4";"Enercon";"85";"71";"105,5 dB(A)/103,3 dB(A)";2300;"kW Nennleist. Rotor.";32515585;5991694;28.09.2010;30.12.2011;"in Betrieb";"51110509047";"0001";"13.07.2021";"LLUR SH, Abtl. 7"
"Dithmarschen";"Wöhrden";"Nordex N131/3600";"Nordex";;;;3600;"kW Nennleist. Rotor.";32496539;6001693;;;"im Gen.Verf.";"51113000005";"0001";"13.07.2021";"LLUR SH, Abtl. 7"
"Dithmarschen";"Wöhrden";"Nordex N131/3600";"Nordex";;;;3600;"kW Nennleist. Rotor.";32496854;6001866;;;"im Gen.Verf.";"51113000005";"0002";"13.07.2021";"LLUR SH, Abtl. 7"
"Dithmarschen";"Wöhrden";"Vestas V47/660";"Vestas";"65";"47";"100,7 dB(A)";660;"kW Nennleist. Rotor.";32497905;6001634;04.07.2000;31.12.1899;"in Betrieb";"51113000006";"0001";"13.07.2021";"LLUR SH, Abtl. 7"
"Dithmarschen";"Wöhrden";"Vestas V47/660";"Vestas";"65";"47";"100,9 dB(A)";660;"kW Nennleist. Rotor.";32498018;6001837;04.07.2000;31.12.1899;"in Betrieb";"51113000006";"0002";"13.07.2021";"LLUR SH, Abtl. 7"
"Dithmarschen";"Wöhrden";"Vestas V47";"Vestas";"60";"47";"100,7 dB(A)";660;"kW Nennleist. Rotor.";32500942;6003070;26.03.1998;04.01.1999;"in Betrieb";"51113000008";"0005";"13.07.2021";"LLUR SH, Abtl. 7"
"Dithmarschen";"Wöhrden";"Vestas V47";"Vestas";"60";"47";"100,7 dB(A)";660;"kW Nennleist. Rotor.";32501060;6002928;26.03.1998;04.01.1999;"in Betrieb";"51113000008";"0006";"13.07.2021";"LLUR SH, Abtl. 7"
"Dithmarschen";"Wöhrden";"Vestas V47";"Vestas";"60";"47";"100,7 dB(A)";660;"kW Nennleist. Rotor.";32501317;6003085;26.03.1998;04.01.1999;"in Betrieb";"51113000008";"0007";"13.07.2021";"LLUR SH, Abtl. 7"
"Dithmarschen";"Wöhrden";"Vestas V47";"Vestas";"60";"47";"100,7 dB(A)";660;"kW Nennleist. Rotor.";32501543;6003301;26.03.1998;04.01.1999;"in Betrieb";"51113000008";"0008";"13.07.2021";"LLUR SH, Abtl. 7"
"Dithmarschen";"Wöhrden";"Vestas V47";"Vestas";"60";"47";"100,7 dB(A)";660;"kW Nennleist. Rotor.";32501618;6003174;26.03.1998;04.01.1999;"in Betrieb";"51113000008";"0009";"13.07.2021";"LLUR SH, Abtl. 7"
"Dithmarschen";"Wöhrden";"Vestas V47";"Vestas";"60";"47";"100,7 dB(A)";660;"kW Nennleist. Rotor.";32500964;6003539;26.03.1998;04.01.1999;"in Betrieb";"51113000008";"0010";"13.07.2021";"LLUR SH, Abtl. 7"
"Dithmarschen";"Wöhrden";"Vestas V47";"Vestas";"60";"47";"100,7 dB(A)";660;"kW Nennleist. Rotor.";32500858;6003216;26.03.1998;04.01.1999;"in Betrieb";"51113000008";"0011";"13.07.2021";"LLUR SH, Abtl. 7"
"Dithmarschen";"Wöhrden";"Vestas V47";"Vestas";"60";"47";"100,7 dB(A)";660;"kW Nennleist. Rotor.";32501132;6003433;26.03.1998;04.01.1999;"in Betrieb";"51113000008";"0012";"13.07.2021";"LLUR SH, Abtl. 7"
"Dithmarschen";"Wöhrden";"Vestas V47";"Vestas";"60";"47";"100,7 dB(A)";660;"kW Nennleist. Rotor.";32501455;6003531;26.03.1998;04.01.1999;"in Betrieb";"51113000008";"0013";"13.07.2021";"LLUR SH, Abtl. 7"
"Dithmarschen";"Wöhrden";"WKA 1 Enercon E126 EP3";"Enercon";"116";"127";"106,1 dB(A) / 94,4 dB(A)";4000;"kW Nennleist. Rotor.";32497289;6002164;;;"im Gen.Verf.";"51113000010";"0001";"13.07.2021";"LLUR SH, Abtl. 7"
"Dithmarschen";"Wöhrden";"WKA 2 Enercon E126 EP3";"Enercon";"116";"127";"106,1 dB(A) / 94,4 dB(A)";4000;"kW Nennleist. Rotor.";32497118;6001866;;;"im Gen.Verf.";"51113000010";"0002";"13.07.2021";"LLUR SH, Abtl. 7"
"Dithmarschen";"Wöhrden";"WKA1 Vestas V162-6.0";"Vestas";"119";"162";"HZ /dB(A) | 63/83,3 | 125/91 | 250/95,8 | 500/97,5 | 1000/96,4 | 2000/92,3 | 4000/85,2 | 8000/ | SLP=102,4 dB(A)		106,0 dB)(A)							
					

";6000;"kW Nennleist. Rotor.";32501293;6003471;22.06.2020;;"vor Inbetriebnahme";"51113000011";"0001";"13.07.2021";"LLUR SH, Abtl. 7"
"Dithmarschen";"Wöhrden";"WKA2 Vestas V162-6.0";"Vestas";"119";"162";"HZ /dB(A) | 63/80,8 | 125/88,5 | 250/93,3 | 500/95,1 | 1000/93,9 | 2000/89,9 | 4000/82,6 | 8000/ | SLP=99,9 dB(A)		106,0 dB(A)								

";6000;"kW Nennleist. Rotor.";32500973;6003123;22.06.2020;;"vor Inbetriebnahme";"51113000011";"0002";"13.07.2021";"LLUR SH, Abtl. 7"
"Dithmarschen";"Wöhrden";"WKA3 Vestas V162-6.0";"Vestas";"119";"162";"HZ /dB(A) | 63/83,9 | 125/91,6 | 250/96,4 | 500/98,1 | 1000/97 | 2000/92,9 | 4000/85,8 | 8000/ | SLP=103 dB(A)	106,0 dB(A)								
";6000;"kW Nennleist. Rotor.";32501485;6003139;22.06.2020;;"vor Inbetriebnahme";"51113000011";"0003";"13.07.2021";"LLUR SH, Abtl. 7"
"Dithmarschen";"Wöhrden";"WKA4 Vestas V162-6.0";"Vestas";"119";"162";"HZ /dB(A) | 63/80,5 | 125/88,2 | 250/93 | 500/94,8 | 1000/93,6 | 2000/89,5 | 4000/82,3 | 8000/ | SLP=99,6 dB(A)	106,0 dB(A)									

";6000;"kW Nennleist. Rotor.";32501149;6002793;22.06.2020;;"vor Inbetriebnahme";"51113000011";"0004";"13.07.2021";"LLUR SH, Abtl. 7"
"Dithmarschen";"Wöhrden";"WKA5 Vestas V162-6.0";"Vestas";"119";"162";"HZ /dB(A) | 63/83,6 | 125/91,3 | 250/96,1 | 500/97,8 | 1000/96,7 | 2000/92,6 | 4000/85,5 | 8000/ | SLP=102,7 dB(A)	106,0 dB(A)									
";6000;"kW Nennleist. Rotor.";32501588;6002776;22.06.2020;;"vor Inbetriebnahme";"51113000011";"0005";"13.07.2021";"LLUR SH, Abtl. 7"
"Dithmarschen";"Wöhrden";"WKA6 Vestas V162-6.0";"Vestas";"119";"162";"HZ /dB(A) | 63/82,2 | 125/89,9 | 250/94,7 | 500/96,4 | 1000/95,3 | 2000/91,1 | 4000/84,1 | 8000/ | SLP=101,3 dB(A)	106,0 dB(A)									

";6000;"kW Nennleist. Rotor.";32501480;6002362;22.06.2020;;"vor Inbetriebnahme";"51113000011";"0006";"13.07.2021";"LLUR SH, Abtl. 7"
"Dithmarschen";"Wöhrden";"WKA7 Vestas V162-6.0";"Vestas";"119";"162";"HZ /dB(A) | 63/81,4 | 125/89,2 | 250/93,9 | 500/95,6 | 1000/94,5 | 2000/90,3 | 4000/83,3 | 8000/ | SLP=100,5 dB(A)	106,0dB(A)									

";6000;"kW Nennleist. Rotor.";32501343;6001960;22.06.2020;;"vor Inbetriebnahme";"51113000011";"0007";"13.07.2021";"LLUR SH, Abtl. 7"
"Dithmarschen";"Wöhrden";"Enercon E-126 EP3 4 MW";"Enercon";"86";"127";"HZ /dB(A) | 63/85,8 | 125/91,5 | 250/94,4 | 500/96,4 | 1000/96,1 | 2000/93,5 | 4000/84,6 | 8000/ | SLP=101,9 dB(A) 	107,8 dB(A)									

";4000;"kW Nennleist. Rotor.";32501399;6001464;05.09.2019;;"vor Inbetriebnahme";"51113000012";"0001";"13.07.2021";"LLUR SH, Abtl. 7"
"Dithmarschen";"Wöhrden";"WKA Enercon E115 EP3 E3";"Enercon";"92	";"115,71";"HZ /dB(A) | 63/78,4 | 125/83,6 | 250/86,2 | 500/88 | 1000/89,2 | 2000/90,2 | 4000/86,2 | 8000/ | SLP=95,6 dB(A)	104,8 dB(A)									
";4200;"kW Nennleist. Rotor.";32502065;6000275;;;"im Gen.Verf.";"51113000016";"0001";"13.07.2021";"LLUR SH, Abtl. 7"
"Dithmarschen";"Wöhrden";"Vestas V-47/660 kW";"Vestas";"60";"47";"100,7";660;"kW Nennleist. Rotor.";32501253;6002590;03.03.1998;31.01.1999;"in Betrieb";"51113069103";"0001";"13.07.2021";"LLUR SH, Abtl. 7"
"Dithmarschen";"Wöhrden";"Vestas V-47/660 kW";"Vestas";"60";"47";"100,7";660;"kW Nennleist. Rotor.";32501502;6002732;03.04.1998;23.12.1998;"in Betrieb";"51113069103";"0002";"13.07.2021";"LLUR SH, Abtl. 7"
"Dithmarschen";"Wöhrden";"Vestas V-47/660 kW";"Vestas";"60";"47";"100,7";660;"kW Nennleist. Rotor.";32501469;6002244;03.04.1998;18.01.1999;"in Betrieb";"51113069103";"0003";"13.07.2021";"LLUR SH, Abtl. 7"
"Dithmarschen";"Wöhrden";"Vestas V-47/660 kW";"Vestas";"60";"47";"100,7";660;"kW Nennleist. Rotor.";32501711;6002406;03.04.1998;18.01.1999;"in Betrieb";"51113069103";"0004";"13.07.2021";"LLUR SH, Abtl. 7"
"Dithmarschen";"Wöhrden";"Vestas V-47/660 kW";"Vestas";"60";"47";"100,7";660;"kW Nennleist. Rotor.";32501244;6002022;03.04.1998;19.01.1999;"in Betrieb";"51113069103";"0005";"13.07.2021";"LLUR SH, Abtl. 7"
"Dithmarschen";"Wöhrden";"Vestas V-47/660 kW";"Vestas";"60";"47";"100,7";660;"kW Nennleist. Rotor.";32501573;6002065;03.04.1998;18.01.1999;"in Betrieb";"51113069103";"0006";"13.07.2021";"LLUR SH, Abtl. 7"
"Dithmarschen";"Wöhrden";"Vestas V-47/660 kW";"Vestas";"60";"47";"100,7";660;"kW Nennleist. Rotor.";32501032;6001777;03.03.1998;19.01.1999;"in Betrieb";"51113069103";"0007";"13.07.2021";"LLUR SH, Abtl. 7"
"Dithmarschen";"Wöhrden";"Vestas V-47/660 kW";"Vestas";"60";"47";"100,7";660;"kW Nennleist. Rotor.";32501308;6001852;03.03.1998;20.01.1999;"in Betrieb";"51113069103";"0008";"13.07.2021";"LLUR SH, Abtl. 7"
"Dithmarschen";"Wöhrden";"Vestas V-47/660 kW";"Vestas";"60";"47";"100,7";660;"kW Nennleist. Rotor.";32501518;6001832;03.03.1998;22.01.1999;"in Betrieb";"51113069103";"0009";"13.07.2021";"LLUR SH, Abtl. 7"
"Dithmarschen";"Wöhrden";"Vestas V-47/660 kW";"Vestas";"60";"47";"100,7";660;"kW Nennleist. Rotor.";32501134;6001648;03.03.1998;19.01.1999;"in Betrieb";"51113069103";"0010";"13.07.2021";"LLUR SH, Abtl. 7"
"Dithmarschen";"Wöhrden";"Vestas V-47/660";"Vestas";"65";"65";"102";660;"kW Nennleist. Rotor.";32498013;6001492;02.12.2004;31.08.2007;"in Betrieb";"51113418388";"0001";"13.07.2021";"LLUR SH, Abtl. 7"
"Dithmarschen";"Wöhrden";"Vestas V-44/600";"Vestas";"52";"44";"103";600;"kW Nennleist. Rotor.";32498875;6001082;17.12.1996;31.12.1899;"in Betrieb";"51113512551";"0001";"13.07.2021";"LLUR SH, Abtl. 7"
"Dithmarschen";"Wöhrden";"Vestas V-44/600";"Vestas";"52";"44";"103";600;"kW Nennleist. Rotor.";32499113;6001188;17.12.1996;31.12.1899;"in Betrieb";"51113512551";"0002";"13.07.2021";"LLUR SH, Abtl. 7"
"Dithmarschen";"Wöhrden";"Vestas V-44/600";"Vestas";"52";"44";"103";600;"kW Nennleist. Rotor.";32499100;6000970;17.12.1996;31.12.1899;"in Betrieb";"51113512551";"0003";"13.07.2021";"LLUR SH, Abtl. 7"
"Dithmarschen";"Wöhrden";"Vestas V-44/600";"Vestas";"52";"44";"103";600;"kW Nennleist. Rotor.";32499349;6001187;17.12.1996;31.12.1899;"in Betrieb";"51113512551";"0004";"13.07.2021";"LLUR SH, Abtl. 7"
"Dithmarschen";"Wöhrden";"Vestas V47/660";"Vestas";"65";"47";"100,7";660;"kW Nennleist. Rotor.";32501033;6002690;03.06.2002;20.02.2004;"in Betrieb";"51113512553";"0001";"13.07.2021";"LLUR SH, Abtl. 7"
"Dithmarschen";"Wöhrden";"Vestas V47/660";"Vestas";"65";"47";"100,7";660;"kW Nennleist. Rotor.";32501290;6002829;03.06.2002;20.02.2004;"in Betrieb";"51113512553";"0002";"13.07.2021";"LLUR SH, Abtl. 7"
"Dithmarschen";"Wöhrden";"Vestas V 52";"Vestas";"65";"52";"101,2";850;"kW Nennleist. Rotor.";32500601;6003649;05.09.2002;01.12.2003;"in Betrieb";"51113512554";"0001";"13.07.2021";"LLUR SH, Abtl. 7"
"Dithmarschen";"Wöhrden";"Enercon E-70 E4";"Enercon";"64";"71";"103,7";2000;"kW Nennleist. Rotor.";32501439;6001522;01.09.2005;07.04.2006;"in Betrieb";"51113512558";"0001";"13.07.2021";"LLUR SH, Abtl. 7"
"Dithmarschen";"Wöhrden";"Vestas V52";"Vestas";"65";"52";"101,2";850;"kW Nennleist. Rotor.";32498078;6001637;02.12.2004;21.12.2004;"in Betrieb";"51113512559";"0001";"13.07.2021";"LLUR SH, Abtl. 7"
"Dithmarschen";"Wöhrden";"AN Bonus";"AN BONUS";"30";"23";"101";150;"kW Nennleist. Rotor.";32500560;6001081;14.07.1993;31.12.1899;"in Betrieb";"51113512560";"0001";"13.07.2021";"LLUR SH, Abtl. 7"
"Dithmarschen";"Wöhrden";"Vestas V52";"Vestas";"70";"52";"101,5";850;"kW Nennleist. Rotor.";32501557;6002991;30.03.2006;10.12.2006;"in Betrieb";"51113512562";"0001";"13.07.2021";"LLUR SH, Abtl. 7"
"Dithmarschen";"Norderwöhrden";"Vestas V80";"Vestas";"60";"80";"101";2000;"kW Nennleist. Rotor.";32501177;6003817;25.07.2007;09.07.2008;"in Betrieb";"51113512563";"0001";"13.07.2021";"LLUR SH, Abtl. 7"
"Dithmarschen";"Wöhrden";"Enercon E-70 2,3 MW";"Enercon";"64";"71";"99";2300;"kW Nennleist. Rotor.";32501104;6002386;02.08.2007;22.01.2009;"in Betrieb";"51113512564";"0001";"13.07.2021";"LLUR SH, Abtl. 7"
"Dithmarschen";"Wöhrden";"Enercon E-70 2,3 MW";"Enercon";"64";"71";"98,5";2300;"kW Nennleist. Rotor.";32500996;6002124;02.08.2007;06.02.2009;"in Betrieb";"51113512564";"0002";"13.07.2021";"LLUR SH, Abtl. 7"
"Dithmarschen";"Wöhrden";"Enercon E-70 2,3 MW";"Enercon";"64";"71";"99";2300;"kW Nennleist. Rotor.";32500825;6001904;02.08.2007;19.02.2009;"in Betrieb";"51113512564";"0003";"13.07.2021";"LLUR SH, Abtl. 7"
"Dithmarschen";"Wöhrden";"Enercon E-70";"Enercon";"64";"71";"98,7";2300;"kW Nennleist. Rotor.";32500774;6003461;29.12.2008;29.12.2009;"in Betrieb";"51113512566";"0001";"13.07.2021";"LLUR SH, Abtl. 7"
"Dithmarschen";"Wöhrden";"Enercon E58/10.58";"Enercon";"70,5";"58";"101";1000;"kW Nennleist. Rotor.";32500588;6003307;26.06.2003;28.11.2003;"in Betrieb";"51113512566";"0004";"13.07.2021";"LLUR SH, Abtl. 7"
